"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6GXR6UCS","journalArticle","2016","Bischoff, Kendra","The civic effects of schools: Theory and empirics","Theory and Research in Education","","1477-8785","10.1177/1477878515619794","https://doi.org/10.1177/1477878515619794","In concert with policy trends, theory and research on the ways in which school context affects student outcomes have focused almost exclusively on academic achievement in recent years. Given the fundamental role that schools should play in civic education, and the potential for schools to affect civic equality, more empirical and theoretical research is warranted to help predict and explain how schools affect civic outcomes. The author outlines the ways in which schools act as civic institutions and analyzes how theories of school effects might be applied to hypotheses regarding youth civic behavior and attitudes. The author provides two examples of mechanisms that provide unique pathways to civic learning in schools – student diversity and the existence of a micro-political environment – and discusses the consequences of the unequal distribution of civic opportunities in schools. She concludes with a discussion of the challenges for empirical research on the civic effects of schools.","2016-03-01","2017-10-25 22:48:18","2017-10-25 22:48:18","2017-10-25 22:48:18","91-106","","1","14","","Theory and Research in Education","The civic effects of schools","","","","","","","en","","","","","SAGE Journals","","","","/Users/abbeykeener/Library/Application Support/Zotero/Profiles/nlgcmsz9.default/zotero/storage/5PJNT4F6/Bischoff - 2016 - The civic effects of schools Theory and empirics.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6RDWV7J5","blogPost","2015","Leong, B; Polonetsky, J","Why Opting Out of Student Data Collection Isn’t the Solution","EdSurge","","","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","In every privacy debate across every industry, the same questions arise about the rights of individuals to “opt-out” of their data being collected or used. So it should come as no surprise that the “when” and “how” of parent and student opt-outs of education data collection or use has become a robust","2015-03-16","2017-09-11 03:49:18","2017-09-11 03:49:18","2016-01-16 16:31:25","","","","","","","","","","","","","","","","","","","","","","","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7C53AB34","journalArticle","2015","Konstan, Joseph A.; Walker, J. D.; Brooks, D. Christopher; Brown, Keith; Ekstrand, Michael D.","Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC","ACM Trans. Comput.-Hum. Interact.","","1073-0516","10.1145/2728171","http://doi.acm.org/10.1145/2728171","","2015-04","2017-09-11 03:49:18","2017-09-11 03:49:18","2016-09-03 20:38:02","10:1–10:23","","2","22","","","Teaching Recommender Systems at Large Scale","","","","","","","","","","","","ACM Digital Library","","","","","","","learning assessment; Massively Online Open Course (MOOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QU92G8W","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2017-09-11 03:49:18","2017-09-11 03:49:18","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>Comic: starts w/ 90% of elite engineers were observed disassembling and reassembling clocks as children -- through panicked policy change about failure to teach clocks -- progresses to kids being 'over clocked' -- everything is 'clock' now </p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85VJ6J66","journalArticle","2012","Greller, Wolfgang; Drachsler, Hendrik","Translating Learning into Numbers: A Generic Framework for Learning Analytics","Journal of Educational Technology & Society","","1176-3647","","http://www.jstor.org/stable/jeductechsoci.15.3.42","ABSTRACT With the increase in available educational data, it is expected that Learning Analytics will become a powerful means to inform and support learners, teachers and their institutions in better understanding and predicting personal learning needs and performance. However, the processes and requirements behind the beneficial application of Learning and Knowledge Analytics as well as the consequences for learning and teaching are still far from being understood. In this paper, we explore the key dimensions of Learning Analytics (LA), the critical problem zones, and some potential dangers to the beneficial exploitation of educational data. We propose and discuss a generic design framework that can act as a useful guide for setting up Learning Analytics services in support of educational practice and learner guidance, in quality assurance, curriculum development, and in improving teacher effectiveness and efficiency. Furthermore, the presented article intends to inform about soft barriers and limitations of Learning Analytics. We identify the required skills and competences that make meaningful use of Learning Analytics data possible to overcome gaps in interpretation literacy among educational stakeholders. We also discuss privacy and ethical issues and suggest ways in which these issues can be addressed through policy guidelines and best practice examples.","2012","2017-09-11 03:49:18","2017-09-11 03:49:18","2016-09-03 18:55:41","42-57","","3","15","","Journal of Educational Technology & Society","Translating Learning into Numbers","","","","","","","","","","","","JSTOR","","","<p>There has been an explosion of available data, much of which is promising in its use in education</p> <p>Hopes to reduce delivery costs, improve learning effectiveness, accelerate development, etc. </p> <p>Data mining is more economical than past collection strategies which makes is more common, reflects real user behavior</p> <p>proliferation of interactive learning platforms etc. produces significant quantities of tracking data</p> <p>questions of data ownership and openness, compatibility of education data sets&nbsp;</p> <p>6 critical dimensions of LA</p> <p>1. internal limitations</p> <p>-competences and acceptance</p> <p>2. external constrains</p> <p>-conventions and norms, laws/policies/standards</p> <p>-ethical policies of the field, legal protections of individual data, institutional constraints&nbsp;</p> <p>3. stakeholders</p> <p>-data clients and data subjects; requires hierarchical data flow</p> <p>4. objectives</p> <p>-reflection and prediction</p> <p>5. data</p> <p>-challenge of public availability of data</p> <p>-problem with the common assumption that data sets consist of only meaningful, context-free data</p> <p>6. instruments</p> <p>-utilize different techs to retrieve information</p> <p>-includes conceptual instruments</p> <p>all 6 elements critical to have a fully formulated LA framework</p> <p>technologies are not pedagologically neutral so evaluation will be influenced by analytical approach chosen </p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FGQT2IH","journalArticle","2012","Jacobsen, Rebecca; Frankenberg, Erica; Lenhoff, Sarah Winchell","Diverse Schools in a Democratic Society: New Ways of Understanding How School Demographics Affect Civic and Political Learning","American Educational Research Journal","","0002-8312","10.3102/0002831211430352","http://journals.sagepub.com/doi/abs/10.3102/0002831211430352","The 2010 Census revealed the extent to which today’s metropolitan areas are growing increasingly diverse. At the forefront of this change are schools. Yet, research on school context continues to rely upon a traditional, cross-sectional bifurcation that designates schools as either diverse or not. This classification may be especially inaccurate for some educational outcomes such as whether schools are cultivating effective citizenship for a diverse democracy. Because of changing demographics, this paper considers whether a new framework for conceptualizing school racial composition, including the number and identity of specific racial groups and the stability of those groups, can determine more precisely the ways in which school diversity impacts students’ citizenship learning.","2012-10-01","2017-10-25 22:47:22","2017-10-25 22:47:22","2017-10-25 22:47:22","812-843","","5","49","","American Educational Research Journal","Diverse Schools in a Democratic Society","","","","","","","en","","","","","SAGE Journals","","","","/Users/abbeykeener/Library/Application Support/Zotero/Profiles/nlgcmsz9.default/zotero/storage/ZNT9TB4T/Jacobsen et al. - 2012 - Diverse Schools in a Democratic Society New Ways .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9NBP6PEN","bookSection","2017","Katrien Verbert; Joris Klerkx; Erik Duval","Chapter 12: Learning Analytics Dashboards","Handbook of Learning Analytics","","","","https://solaresearch.org/hla-17/hla17-chapter12/","This chapter presents learning analytics dashboards that visualize learning traces to give users insight into the learning process. Examples are shown of what data these dashboards use, for whom they are intended, what the goal is, and how data can be visualized. In addition, guidelines on how to get started with the development of learning analytics dashboards are presented for practitioners and researchers.","2017","2017-10-22 01:03:13","2017-10-22 01:05:40","","143-150","","","","","","","","","","","Society for Learning Analytics Research","","","","","","","","","","<p>Types of dashboards</p> <p>1. support traditional face-to-face lectures, allow teacher to engage students during lecture</p> <p>2. support face-to-face group work such as visualizing for individual learners and groups of students</p> <p>3. support online or blended learning</p> <p>What can be incorporated into dashboards:</p> <p>1. artifacts produced by learners</p> <p>2. social interaction</p> <p>3. resources use (documents, videos, etc.)</p> <p>4. time spent</p> <p>5. test and self-assessment</p> <p>Goal to support awareness about learning process and foster discussion. can include color cues and diagrams.</p> <p>Need to understand why, for whom, what, and how before you start working with your data set to create a dashboard.</p> <p>Choose a representation that best answers the questions that people are going to want answered. Think of what students, teachers, or other audiences might want to know/ask.</p> <p>Make sure to document your rationale and decision-making process throughout to show alternative and evolution of your design.</p> <p>Interaction techniques are useful in visual analytics. Make sure to evaluate continuously to reference your goals and your audience and make sure your dashboard is accomplishing what it needs to through the most appropriate techniques.</p>","","","","","Charles Lang; George Siemens; Alyssa Wise; Dragan Gašević","","","","","","","","","","","","","","","","","","","First","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8EUBG4D","journalArticle","2008","Baker, Ryan S. J. d; Corbett, Albert T.; Roll, Ido; Koedinger, Kenneth R.","Developing a generalizable detector of when students game the system","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/s11257-007-9045-6","http://link.springer.com/article/10.1007/s11257-007-9045-6","Some students, when working in interactive learning environments, attempt to “game the system”, attempting to succeed in the environment by exploiting properties of the system rather than by learning the material and trying to use that knowledge to answer correctly. In this paper, we present a system that can accurately detect whether a student is gaming the system, within a Cognitive Tutor mathematics curricula. Our detector also distinguishes between two distinct types of gaming which are associated with different learning outcomes. We explore this detector’s generalizability, and find that it transfers successfully to both new students and new tutor lessons.","2008-01-23","2017-09-11 03:49:18","2017-09-11 03:49:18","2016-09-04 01:34:49","287-314","","3","18","","User Model User-Adap Inter","","","","","","","","en","","","","","link.springer.com","","","","","https://link.springer.com/article/10.1007/s11257-007-9045-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABCD2345","webpage","","Center for History and New Media","Zotero Quick Start Guide","","","","","http://zotero.org/support/quick_start_guide","","","2015-04-20 22:00:35","2015-04-20 22:00:35","","","","","","","","","","","","","","","","","","","","","","","<p><strong>Welcome to Zotero!</strong></p><p>View the Quick Start Guide to learn how to begin collecting, managing, citing, and sharing your research sources.</p><p>Thanks for installing Zotero.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMNW3WWD","book","2015","Zheng, Alice","Evaluating Machine Learning Models","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","Data science today is a lot like the Wild West: there’s endless opportunity and excitement, but also a lot of chaos and confusion. If you’re new to data science and applied machine learning, evaluating a machine-learning model can seem pretty overwhelming...","2015-09","2017-09-11 03:49:18","2017-09-11 03:49:18","2015-12-15 18:26:39","","","","","","","","","","","","O'Reily Media","Sebastopol, CA","","","","","","","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8BHXGED","conferencePaper","2013","san Pedro, Maria Ofelia; Baker, Ryan; Bowers, Alex; Heffernan, Neil","Predicting college enrollment from student interaction with an intelligent tutoring system in middle school","Educational Data Mining 2013","","","","","","2013","2017-09-11 03:49:18","2017-09-11 03:49:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVJZDAH6","book","2012","Bermeo, Nancy; Pontusson, Jonas |","Coping with crisis : government reactions to the great recession","","0871540762 (pbk. : alk. paper)","","","","","2012","2015-04-20 22:01:23","2015-04-20 22:01:23","","","","","","","","Coping with crisis","","","","","Russell Sage Foundation","New York","","","","","","","","","","/Users/abbeykeener/Library/Application Support/Zotero/Profiles/nlgcmsz9.default/zotero/storage/MUWFTEDW/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
